collection;place_id;toponym;gazetteer_uri;gazetteer_label;lng;lat;exact_matches;close_matches;status;source;comment
courier;cou_233;SANSHAN Fujian (三山驿);http://linkedplaces.org/places/cou_233;SANSHAN Fujian (三山驿);119.321579;26.073954;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_32116","names":["SANSHAN Fujian (三山驿)"]}];;Y;MDYZK;Fuzhou fu
courier;cou_215;JIANPUYI Fujian (剑浦驿);http://linkedplaces.org/places/cou_215;JIANPUYI Fujian (剑浦驿);118.169182;26.642174;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_32131","names":["JIANPUYI Fujian (剑浦驿)"]}];;Y;MDYZK;YANPINGFU
courier;cou_392;SUIXI Guangdong (遂溪);http://linkedplaces.org/places/cou_392;SUIXI Guangdong (遂溪);110.250893;21.38298;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_322","names":["SUIXI Guangdong (遂溪)"]}];;B;PA_1903;
courier;cou_398;SHICHENG Guangdong (石城);http://linkedplaces.org/places/cou_398;SHICHENG Guangdong (石城);110.273559;21.593603;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_325","names":["SHICHENG Guangdong (石城)"]}];;N;PA_1903;
courier;cou_99;LINXIANGYI Hunan (临湘驿);http://linkedplaces.org/places/cou_99;LINXIANGYI Hunan (临湘驿);112.978134;28.198198;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_32750","names":["LINXIANGYI Hunan (临湘驿)"]}];;N;MDYZK;Changsha
courier;cou_76;LANJIANGYI Hunan (兰江驿);http://linkedplaces.org/places/cou_76;LANJIANGYI Hunan (兰江驿);111.756989;29.640152;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_32760","names":["LANJIANGYI Hunan (兰江驿)"]}];;Y;MDYZK;LIZHOU
courier;cou_90;LINCHENGYI Hunan (临丞驿);http://linkedplaces.org/places/cou_90;LINCHENGYI Hunan (临丞驿);112.597038;26.901617;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_32764","names":["LINCHENGYI Hunan (临丞驿)"]}];;N;MDYZK;HENGZHOU
courier;cou_133;LINGJIANG Guangdong (凌江驿);http://linkedplaces.org/places/cou_133;LINGJIANG Guangdong (凌江驿);114.302086;25.118843;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_33041","names":["LINGJIANG Guangdong (凌江驿)"]}];;Y;MDYZK;
courier;cou_204;LIGUOJIAN Jiangsu (利国监驿);http://linkedplaces.org/places/cou_204;LIGUOJIAN Jiangsu (利国监驿);117.187683;34.269634;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_33321","names":["LIGUOJIAN Jiangsu (利国监驿)"]}];;N;MDYZK;
courier;cou_205;JINDOUYI Anhui (金斗驿);http://linkedplaces.org/places/cou_205;JINDOUYI Anhui (金斗驿);117.276459;31.864456;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_33487","names":["JINDOUYI Anhui (金斗驿)"]}];;Y;MDYZK;HUCHENG
courier;cou_217;DALIUSHU Anhui (大柳树驿);http://linkedplaces.org/places/cou_217;DALIUSHU Anhui (大柳树驿);118.304161;32.316994;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_33532","names":["DALIUSHU Anhui (大柳树驿)"]}];;N;MDYZK;
courier;cou_131;HANYANGFU Hubei (汉阳府);http://linkedplaces.org/places/cou_131;HANYANGFU Hubei (汉阳府);114.261925;30.544374;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_34302","names":["HANYANGFU Hubei (汉阳府)"]}];;Y;MDYZK;
courier;cou_116;DE'ANFU Hubei (德安府);http://linkedplaces.org/places/cou_116;DE'ANFU Hubei (德安府);113.686897;31.252609;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_34309","names":["DE'ANFU Hubei (德安府)"]}];;N;MDYZK;
courier;cou_397;XUWEN Guangdong (徐闻);http://linkedplaces.org/places/cou_397;XUWEN Guangdong (徐闻);110.162781;20.329676;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_344","names":["XUWEN Guangdong (徐闻)"]}];;Y;MDYZK;
courier;cou_434;BOLUO Guangdong (博罗);http://linkedplaces.org/places/cou_434;BOLUO Guangdong (博罗);114.273606;23.172247;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_347","names":["BOLUO Guangdong (博罗)"]}];;Y;MDYZK;
courier;cou_333;MENGJIANG Guangxi (濛江);http://linkedplaces.org/places/cou_333;MENGJIANG Guangxi (濛江);110.735909;23.475643;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_35038","names":["MENGJIANG Guangxi (濛江)"]}];;N;PA_1903;
courier;cou_320;YONGFU Guangxi (永福);http://linkedplaces.org/places/cou_320;YONGFU Guangxi (永福);109.98115;24.981733;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_352","names":["YONGFU Guangxi (永福)"]}];;Y;MDYZK;
courier;cou_314;HUAIYUAN Guangxi (怀远);http://linkedplaces.org/places/cou_314;HUAIYUAN Guangxi (怀远);109.435958;25.37323;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_353","names":["HUAIYUAN Guangxi (怀远)"]}];;Y;MDYZK;
courier;cou_313;RONGXIAN Guangxi (融县);http://linkedplaces.org/places/cou_313;RONGXIAN Guangxi (融县);109.248543;25.065443;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_354","names":["RONGXIAN Guangxi (融县)"]}];;Y;MDYZK;
courier;cou_829;SANSHEYI Sichuan (三舍驿);http://linkedplaces.org/places/cou_829;SANSHEYI Sichuan (三舍驿);103.899717;32.790052;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_35770","names":["SANSHEYI Sichuan (三舍驿)"]}];;Y;MDYZK;
courier;cou_513;NANLE Henan (南乐);http://linkedplaces.org/places/cou_513;NANLE Henan (南乐);115.197624;36.077473;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_37","names":["NANLE Henan (南乐)"]}];;Y;MDYZK;
courier;cou_317;SI'EN Guangxi (思恩);http://linkedplaces.org/places/cou_317;SI'EN Guangxi (思恩);108.256378;24.829609;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_375","names":["SI'EN Guangxi (思恩)"]}];;N;PA_1903;
courier;cou_318;LUORONG Guangxi (洛容);http://linkedplaces.org/places/cou_318;LUORONG Guangxi (洛容);109.6091;24.41452;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_379","names":["LUORONG Guangxi (洛容)"]}];;N;MDYZK;
courier;cou_325;YANGSHUO Guangxi (阳朔);http://linkedplaces.org/places/cou_325;YANGSHUO Guangxi (阳朔);110.483627;24.777758;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_383","names":["YANGSHUO Guangxi (阳朔)"]}];;Y;MDYZK;
courier;cou_404;ZHAOPING Guangxi (昭潭驿);http://linkedplaces.org/places/cou_404;ZHAOPING Guangxi (昭潭驿);110.803612;24.169123;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_386","names":["ZHAOPING Guangxi (昭潭驿)"]}];;N;MDYZK;
courier;cou_297;BOSAI Guangxi (博赛驿);http://linkedplaces.org/places/cou_297;BOSAI Guangxi (博赛驿);106.611679;23.904539;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_392","names":["BOSAI Guangxi (博赛驿)"]}];;N;MDYZK;
courier;cou_299;TIANZHOU Guangxi (田州);http://linkedplaces.org/places/cou_299;TIANZHOU Guangxi (田州);106.908669;23.73387;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_397","names":["TIANZHOU Guangxi (田州)"]}];;Y;MDYZK;
courier;cou_515;KAIZHOU Henan (开州);http://linkedplaces.org/places/cou_515;KAIZHOU Henan (开州);115.005928;35.754284;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40","names":["KAIZHOU Henan (开州)"]}];;Y;MDYZK;
courier;cou_249;XISHUI Zhejiang (西水驿);http://linkedplaces.org/places/cou_249;XISHUI Zhejiang (西水驿);120.753204;30.767469;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40058","names":["XISHUI Zhejiang (西水驿)"]}];;Y;MDYZK;
courier;cou_244;WULIN Zhejiang (武林驿);http://linkedplaces.org/places/cou_244;WULIN Zhejiang (武林驿);120.168625;30.294125;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40081","names":["WULIN Zhejiang (武林驿)"]}];;Y;MDYZK;
courier;cou_241;HUIJIANG Zhejiang (会江驿);http://linkedplaces.org/places/cou_241;HUIJIANG Zhejiang (会江驿);119.947754;30.053434;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40092","names":["HUIJIANG Zhejiang (会江驿)"]}];;Y;MDYZK;
courier;cou_302;LONG'AN Guangxi (隆安);http://linkedplaces.org/places/cou_302;LONG'AN Guangxi (隆安);107.684952;23.178167;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_401","names":["LONG'AN Guangxi (隆安)"]}];;B;PA_1903;
courier;cou_890;FUQINGYI Fujian (福清);http://linkedplaces.org/places/cou_890;FUQINGYI Fujian (福清);119.381439;25.727917;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40198","names":["FUQINGYI Fujian (福清)"]}];;Y;MDYZK;
courier;cou_913;CHANGPINGYI Fujian (长平驿);http://linkedplaces.org/places/cou_913;CHANGPINGYI Fujian (长平驿);118.026779;27.756025;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40235","names":["CHANGPINGYI Fujian (长平驿)"]}];;Y;MDYZK;
courier;cou_213;JIANXI Fujian (建溪驿);http://linkedplaces.org/places/cou_213;JIANXI Fujian (建溪驿);118.10537;27.33988;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40241","names":["JIANXI Fujian (建溪驿)"]}];;Y;MDYZK;
courier;cou_896;JIN'ANYI Fujian (晋安驿);http://linkedplaces.org/places/cou_896;JIN'ANYI Fujian (晋安驿);118.589905;24.909641;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40257","names":["JIN'ANYI Fujian (晋安驿)"]}];;Y;MDYZK;
courier;cou_894;JINTIANYI Fujian (锦田驿);http://linkedplaces.org/places/cou_894;JINTIANYI Fujian (锦田驿);118.802818;25.022078;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40258","names":["JINTIANYI Fujian (锦田驿)"]}];;Y;MDYZK;
courier;cou_898;DALUNYI Fujian (大轮驿);http://linkedplaces.org/places/cou_898;DALUNYI Fujian (大轮驿);118.1445;24.736698;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40260","names":["DALUNYI Fujian (大轮驿)"]}];;Y;MDYZK;
courier;cou_882;QIAOCHUANYI Fujian (樵川驿);http://linkedplaces.org/places/cou_882;QIAOCHUANYI Fujian (樵川驿);117.483398;27.337692;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40272","names":["QIAOCHUANYI Fujian (樵川驿)"]}];;Y;MDYZK;
courier;cou_881;HANGCHUANYI Fujian (杭川驿);http://linkedplaces.org/places/cou_881;HANGCHUANYI Fujian (杭川驿);117.333252;27.539524;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40273","names":["HANGCHUANYI Fujian (杭川驿)"]}];;Y;MDYZK;
courier;cou_893;PUYANGYI Fujian (莆阳驿);http://linkedplaces.org/places/cou_893;PUYANGYI Fujian (莆阳驿);119.011101;25.433954;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40298","names":["PUYANGYI Fujian (莆阳驿)"]}];;Y;MDYZK;
courier;cou_885;SHUANGFENGYI Fujian (双峰驿);http://linkedplaces.org/places/cou_885;SHUANGFENGYI Fujian (双峰驿);117.806003;26.796716;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40309","names":["SHUANGFENGYI Fujian (双峰驿)"]}];;Y;MDYZK;
courier;cou_901;DANXIAYI Fujian (丹霞驿);http://linkedplaces.org/places/cou_901;DANXIAYI Fujian (丹霞驿);117.653053;24.511744;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40328","names":["DANXIAYI Fujian (丹霞驿)"]}];;Y;MDYZK;
courier;cou_903;LINZHANGYI Fujian (临漳驿);http://linkedplaces.org/places/cou_903;LINZHANGYI Fujian (临漳驿);117.610697;24.117078;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40331","names":["LINZHANGYI Fujian (临漳驿)"]}];;Y;MDYZK;
courier;cou_906;NANJINGYI Fujian (南靖);http://linkedplaces.org/places/cou_906;NANJINGYI Fujian (南靖);117.505692;24.572994;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40338","names":["NANJINGYI Fujian (南靖)"]}];;Y;MDYZK;
courier;cou_905;NANZHAOYI Fujian (南诏驿);http://linkedplaces.org/places/cou_905;NANZHAOYI Fujian (南诏驿);117.174673;23.704756;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40342","names":["NANZHAOYI Fujian (南诏驿)"]}];;Y;MDYZK;
courier;cou_904;YUNXIAOYI Fujian (云霄驿);http://linkedplaces.org/places/cou_904;YUNXIAOYI Fujian (云霄驿);117.328308;23.959551;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40343","names":["YUNXIAOYI Fujian (云霄驿)"]}];;Y;MDYZK;
courier;cou_247;GUSUYI Jiangsu (姑苏驿);http://linkedplaces.org/places/cou_247;GUSUYI Jiangsu (姑苏驿);120.618622;31.31271;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40406","names":["GUSUYI Jiangsu (姑苏驿)"]}];;Y;MDYZK;
courier;cou_245;XISHAN Jiangsu (锡山驿);http://linkedplaces.org/places/cou_245;XISHAN Jiangsu (锡山驿);120.297668;31.574614;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40445","names":["XISHAN Jiangsu (锡山驿)"]}];;Y;MDYZK;
courier;cou_242;PILING Jiangsu (毗陵驿);http://linkedplaces.org/places/cou_242;PILING Jiangsu (毗陵驿);119.952301;31.782784;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40460","names":["PILING Jiangsu (毗陵驿)"]}];;Y;MDYZK;
courier;cou_224;JIANGNINGYI Jiangsu (江宁驿);http://linkedplaces.org/places/cou_224;JIANGNINGYI Jiangsu (江宁驿);118.76899;32.052563;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40548","names":["JIANGNINGYI Jiangsu (江宁驿)"]}];;N;MDYZK;Jiangning
courier;cou_660;YEYIYI Jiangsu (棠邑驿);http://linkedplaces.org/places/cou_660;YEYIYI Jiangsu (棠邑驿);118.837898;32.348419;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40560","names":["YEYIYI Jiangsu (棠邑驿)"]}];;Y;MDYZK;
courier;cou_220;JIANGDONGYI Jiangsu (江东驿);http://linkedplaces.org/places/cou_220;JIANGDONGYI Jiangsu (江东驿);118.617599;32.064869;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40562","names":["JIANGDONGYI Jiangsu (江东驿)"]}];;L;MDYZK;
courier;cou_236;JINGKOU Jiangsu (京口驿);http://linkedplaces.org/places/cou_236;JINGKOU Jiangsu (京口驿);119.44429;32.20649;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40570","names":["JINGKOU Jiangsu (京口驿)"]}];;Y;MDYZK;
courier;cou_239;YUNYANG Jiangsu (云阳驿);http://linkedplaces.org/places/cou_239;YUNYANG Jiangsu (云阳驿);119.569855;31.995802;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40576","names":["YUNYANG Jiangsu (云阳驿)"]}];;Y;MDYZK;
courier;cou_922;DANFENGYI Zhejiang (丹峰驿);http://linkedplaces.org/places/cou_922;DANFENGYI Zhejiang (丹峰驿);120.058441;28.648392;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40597","names":["DANFENGYI Zhejiang (丹峰驿)"]}];;Y;MDYZK;
courier;cou_924;KUOCANGYI Zhejiang (括苍驿);http://linkedplaces.org/places/cou_924;KUOCANGYI Zhejiang (括苍驿);119.913009;28.448732;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40602","names":["KUOCANGYI Zhejiang (括苍驿)"]}];;N;MDYZK;
courier;cou_925;ZHITIANYI Zhejiang (芝田驿);http://linkedplaces.org/places/cou_925;ZHITIANYI Zhejiang (芝田驿);120.288155;28.143875;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40607","names":["ZHITIANYI Zhejiang (芝田驿)"]}];;Y;MDYZK;
courier;cou_919;CHANGSHANYI Zhejiang (常山驿);http://linkedplaces.org/places/cou_919;CHANGSHANYI Zhejiang (常山驿);118.502663;28.903732;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40629","names":["CHANGSHANYI Zhejiang (常山驿)"]}];;Y;MDYZK;
courier;cou_230;TINGBU Zhejiang (亭步驿);http://linkedplaces.org/places/cou_230;TINGBU Zhejiang (亭步驿);119.172379;29.034788;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40641","names":["TINGBU Zhejiang (亭步驿)"]}];;Y;MDYZK;
courier;cou_226;SHANGHANG Zhejiang (上航驿);http://linkedplaces.org/places/cou_226;SHANGHANG Zhejiang (上航驿);118.867645;28.956821;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40648","names":["SHANGHANG Zhejiang (上航驿)"]}];;Y;MDYZK;
courier;cou_931;HUANGYANYI Zhejiang (黄岩);http://linkedplaces.org/places/cou_931;HUANGYANYI Zhejiang (黄岩);121.258354;28.642613;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40653","names":["HUANGYANYI Zhejiang (黄岩)"]}];;Y;MDYZK;
courier;cou_932;CHICHENGYI Zhejiang (赤城驿);http://linkedplaces.org/places/cou_932;CHICHENGYI Zhejiang (赤城驿);121.120598;28.843132;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40657","names":["CHICHENGYI Zhejiang (赤城驿)"]}];;Y;MDYZK;
courier;cou_936;NINGHAIYI Zhejiang (宁海);http://linkedplaces.org/places/cou_936;NINGHAIYI Zhejiang (宁海);121.425552;29.283617;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40661","names":["NINGHAIYI Zhejiang (宁海)"]}];;Y;MDYZK;
courier;cou_927;YAO'AOLINGYI Zhejiang (窑奥岭驿);http://linkedplaces.org/places/cou_927;YAO'AOLINGYI Zhejiang (窑奥岭驿);120.957687;28.130676;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40680","names":["YAO'AOLINGYI Zhejiang (窑奥岭驿)"]}];;Y;MDYZK;
courier;cou_926;XIANGPUYI Zhejiang (象浦驿);http://linkedplaces.org/places/cou_926;XIANGPUYI Zhejiang (象浦驿);120.653221;28.018291;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40701","names":["XIANGPUYI Zhejiang (象浦驿)"]}];;Y;MDYZK;
courier;cou_921;SHUANGXIYI Zhejiang (双溪驿);http://linkedplaces.org/places/cou_921;SHUANGXIYI Zhejiang (双溪驿);119.649918;29.104712;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40708","names":["SHUANGXIYI Zhejiang (双溪驿)"]}];;Y;MDYZK;
courier;cou_237;GUSHUI Zhejiang (濲水驿);http://linkedplaces.org/places/cou_237;GUSHUI Zhejiang (濲水驿);119.478851;29.204453;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40712","names":["GUSHUI Zhejiang (濲水驿)"]}];;Y;MDYZK;
courier;cou_923;HUAXIYI Zhejiang (华溪驿);http://linkedplaces.org/places/cou_923;HUAXIYI Zhejiang (华溪驿);120.025253;28.897268;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40727","names":["HUAXIYI Zhejiang (华溪驿)"]}];;Y;MDYZK;
courier;cou_939;CHEJIUYI Zhejiang (车厩驿);http://linkedplaces.org/places/cou_939;CHEJIUYI Zhejiang (车厩驿);121.444199;29.979195;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40732","names":["CHEJIUYI Zhejiang (车厩驿)"]}];;Y;MDYZK;
courier;cou_937;LIANSHANYI Zhejiang (连山驿);http://linkedplaces.org/places/cou_937;LIANSHANYI Zhejiang (连山驿);121.406906;29.651657;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40735","names":["LIANSHANYI Zhejiang (连山驿)"]}];;Y;MDYZK;
courier;cou_938;SIMINGYI Zhejiang (四明驿);http://linkedplaces.org/places/cou_938;SIMINGYI Zhejiang (四明驿);121.54294;29.864762;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40743","names":["SIMINGYI Zhejiang (四明驿)"]}];;Y;MDYZK;
courier;cou_942;PENGLAIYI Zhejiang (蓬莱驿);http://linkedplaces.org/places/cou_942;PENGLAIYI Zhejiang (蓬莱驿);120.578262;30.004515;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40762","names":["PENGLAIYI Zhejiang (蓬莱驿)"]}];;L;MDYZK;
courier;cou_941;DONGGUANYI Zhejiang (东关驿);http://linkedplaces.org/places/cou_941;DONGGUANYI Zhejiang (东关驿);120.973587;29.952654;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40774","names":["DONGGUANYI Zhejiang (东关驿)"]}];;Y;MDYZK;
courier;cou_940;YAOJIANGYI Zhejiang (姚江驿);http://linkedplaces.org/places/cou_940;YAOJIANGYI Zhejiang (姚江驿);121.152763;30.049067;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40788","names":["YAOJIANGYI Zhejiang (姚江驿)"]}];;Y;MDYZK;
courier;cou_238;FUCHUN Zhejiang (富春驿);http://linkedplaces.org/places/cou_238;FUCHUN Zhejiang (富春驿);119.498856;29.544481;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40803","names":["FUCHUN Zhejiang (富春驿)"]}];;Y;MDYZK;
courier;cou_240;TONGJIANG Zhejiang (桐江驿);http://linkedplaces.org/places/cou_240;TONGJIANG Zhejiang (桐江驿);119.66494;29.802458;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40815","names":["TONGJIANG Zhejiang (桐江驿)"]}];;Y;MDYZK;
courier;cou_154;SHUIXIYI Jiangxi (水西驿);http://linkedplaces.org/places/cou_154;SHUIXIYI Jiangxi (水西驿);114.93248;25.847;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40834","names":["SHUIXIYI Jiangxi (水西驿)"]}];;Y;MDYZK;GANZHOU
courier;cou_148;NANYE Jiangxi (南埜驿);http://linkedplaces.org/places/cou_148;NANYE Jiangxi (南埜驿);114.745163;25.658571;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40872","names":["NANYE Jiangxi (南埜驿)"]}];;Y;MDYZK;
courier;cou_155;LUOCHUAN Jiangxi (螺川驿);http://linkedplaces.org/places/cou_155;LUOCHUAN Jiangxi (螺川驿);114.971275;27.103239;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40888","names":["LUOCHUAN Jiangxi (螺川驿)"]}];;Y;MDYZK;
courier;cou_153;BAIXIAYI Jiangxi (白下驿);http://linkedplaces.org/places/cou_153;BAIXIAYI Jiangxi (白下驿);114.894875;26.792103;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40894","names":["BAIXIAYI Jiangxi (白下驿)"]}];;N;MDYZK;TAIHE
courier;cou_157;JISHUIYI Jiangxi (吉水);http://linkedplaces.org/places/cou_157;JISHUIYI Jiangxi (吉水);115.132248;27.214367;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40897","names":["JISHUIYI Jiangxi (吉水)"]}];;Y;MDYZK;
courier;cou_301;GUOHUA Guangxi (果花州);http://linkedplaces.org/places/cou_301;GUOHUA Guangxi (果花州);107.410622;23.417728;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_409","names":["GUOHUA Guangxi (果花州)"]}];;Y;MDYZK;
courier;cou_161;XIAOTAN Jiangxi (萧滩驿);http://linkedplaces.org/places/cou_161;XIAOTAN Jiangxi (萧滩驿);115.398987;28.01557;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40941","names":["XIAOTAN Jiangxi (萧滩驿)"]}];;Y;MDYZK;
